,text,label
460,而且这个病第一批得的人还没有时间很长，谁知道会有什么后遗症，希望国家控制下疫情，不控制对于老年人还有抵抗力弱的人怎么办？,2
461,一个月后再看吧！,1
462,我也希望我这回归日常，可能么？你们的放开不知道给我们小县城增加多少工作量？小县城的医疗条件比不了大城市，只能防微杜渐了！,2
463,火葬场人太多了,2
464,如果有比新冠病毒更毒的东西，那就是张文宏的言论。得新冠，大多数人都会康复，除了死去和小数后遗症者，但听信张文宏的反科学、反智、混乱的言论的信众，几乎终生成为反科学、反智的盲从者，并影响其子女及家人，其社会危害甚于病毒。,1
465,2023年的前3个小时，是在买药中度过的。愿2023年，亲人朋友都能健健康康。,0
466,你还不如那没视力的小虫子,2
467,这一波新冠疫情，仙逝的老人无法计算。单单著名、知名人士，足够穿越历史时期所有的天灾人祸。富有的，是这样；杰出贡献者，是这样；著名人士，是这样；中产阶级，是这样；无产阶级，更是别样。未来，或许还有更多的老人或著名人士不确定，这是一场史无前例的生与死的斗争。愿，上天保佑天下所有的人们，平平安安，战天斗地。,0
468,天津医科大学总医院医学影像科全面落实“保健康、防重症、降死亡”的目标任务，始终坚持“人民至上，生命至上”，科室全员众志成城，团结一心，执着坚守。,0
469,因为新冠离世这种事情真的发生在自己身边的人身上时突然能理解亲人离世那种悲痛感了真的悲痛的时候眼泪是止不住的愿所有因新冠而失去亲人的朋友节哀他们希望看到你们幸福快乐,2
470,反正我就是呵呵了，不知道怎么评价好，现在去药店买个药贼贵，买个连花清瘟胶囊知道涨了多少钱吗？涨了起码有两倍以上。四五十块钱一盒。我爸昨天去药店帮我买的。人家还是偷偷的卖。其他感冒药都涨价了。跟这个放开没有关系吗？,2
471,想起我阳了那几天，心里酸酸的，特别难受，没人管没人疼，没人爱，伤心。,2
472,核酸机构利润越多，压力越大。,2
473,不管是严防还是放开，都会有人争论，咱不争论这些事情，咱就拥护最高层的决策，并做好自己的防护、守护好家人和应有的社会公德（比如带好口罩、不去少去人员聚集的场所。,0
474,新冠感染后很多人都出现咽喉痛，可以试试罗汉果养生茶。中医之妙就是能把食物当成药物来用，就地取材；西医虽然好，但不免有些外资企业希望大家把药当作食物一直吃，现在很多慢性病的药一吃就停不下来了,1
475,会是最后一次了么？三年过去了，这三年不能说没有埋怨，但是真的到这一天，还是心里五味杂陈的，政策也被周围人和网上一些人怀疑，一直吵得不可开交。刚才发布会提到吴凡主任，想想那两个月，大家的态度……最终事实会给大家答案，愿大家未来一切都好吧……未来可能还是有更多挑战，钱还要挣，新冠解开了以后大家各自努力吧！,1
476,广州周边县市乡村的居民自己保重吧——来自河北农村的提醒！,1
477,为什么明知道是美国人制造的病毒，美国人还安然无恙的生活！为什么这个世界这么恐怖，为什么会有这么可怕的美国人！为什么我们不能消灭这个世界上的坏人！难道就这样任由他们破坏中国人民的健康吗？多少尸骨，都不会忘记今日之大灾，这仇我们一定要报！,2
478,一副岁月静好的样子，实际上乱七八糟，刚把人都疏散回老家，人还在老家居家隔离，市场全部开了人回不去档口租金却是要交！什么狗屁都不知道！,2
479,这个，这个，这个风向，不太正常啊。,1
480,下沉社区，几个月来入户几次了别说防护服，连酒精都舍不得发一个，袖章工作牌工作报表倒是发的不少。噢，还是发了一包口罩的～～,2
481,环境消杀还是很有必要的，防疫的基本措施还是应该有的。,1
482,是就诊人数无增加，还是无法就诊。,2
483,别再心怀幻想了，咱们的疫苗够14亿人打几轮的，全球之最，无可匹敌！绝对不接受外来嗟来之食。崇洋媚外的各自预约去国外打疫苗吧，司马南们赢了！,1
484,领导亲戚因为新冠去世了，70多了有基础病。最后肺都已经变白，昨天找特效药也没有用。唉，家里有老人并且有基础病的注意点吧，以前都是听说有因为新冠去世的，但是这个却是真实发生在身边的。,2
485,坦然处之，刚开始的紧张担心是必然的，但这个心理建设过程很短，3天左右就都乐观了，因为大家都阳了。,0
486,南方确实总是走在前面，不服不行。,0
487,拼免疫力的时候来了，全民防疫不如全民健身吧,1
488,这种新闻就别来了，让好不容易恢复正常的老百姓过几天安稳日子，好好挣钱吧！正常防护！,2
489,瑟瑟发抖，之前封的三年都白封了,2
490,来来来，做核酸，做核酸，请赶快过来做核酸。,1
491,郑州社区刘红英书记，疫情就影响了你家阖家团圆给你女儿过生日啊。还要在发布会上卖惨啊！,2
492,哈尔滨什么时候能恢复正常的生活呢！十多天了，虽然没有完全静默，但是除了生活必需品的所有商业门店都关门，小区凭出入门整一天一人两个小时，就这样还每天很多社会面出现，这样落后的省会城市什么时候能进步一点！防疫没有问题，但是能不能不要再用这么影响人折腾人折磨人的方式防疫了！,2
493,真TM的想爆粗口，这都什么人，朋友好好的防护着，努力上班，家里还有孩子，这人的道德素质太低下了！,2
494,没有看到几个媒体人报道疫情下普通百姓生活压力有多大，只看到很多媒体人报道生活越来越好，有网友认为这个词条就是在为全国核酸付费做铺垫，紧接着再来一波国外做核酸有多贵！你们怎么看？,2
495,港区呢？只字不提？为什么这几天又静默了？一直不解封。,2
496,现在出门大部分人都不戴口罩了。,1
497,最近新冠疫情严峻，大家一方面出行记得做好防护措施，另一方面，家中必要的物资储存也不能少哦！,1
498,“确诊”两个字，对于很多人来说，曾经是多么的遥远！可变化得太快了，谁曾想在家里也都要戴口罩，无法跟家人亲密无间地交流？九成以上感染是什么概念？可如当初无法相信的预言那样，人们纷纷“阳”了，挤进那不到百分之十的人群，在这恶劣的环境包围下还能“幸存”着，真是万幸！但愿与家人能继续幸运下去，人们经过一番煎熬，第一波高峰终于过去了！即将迎来新的一年，但愿日后没有第二波疫情，但愿世人安康，快乐地迎接那崭新的一年！,0
499,看着到处旅游，拥堵的。觉得这郭家好奇怪!好像走了似的。这几年，每年都超额死亡100多万!都视而不见!躺平之是多少？总是说没事。然后，专家没名没有讣告去年死了62还是不完全统计中锅才130种印度放开的早，都200多种专家，院士你们觉得中锅会比印度少？这样天天说拜年话没事没事天天温水煮青蛙是不是，都是汉间？!要是破亿了怎么办？传染都破十几亿了这的确世界第一够丢人的说:死亡破亿怎么办？25%老年人死一半（1.75亿）稀奇么鸡滴屁最少，少了2万亿呵呵。,2
500,实际实况:发热门诊每天100个阳性，只要现在发热，基本是新冠没跑了。不测就没有，你再测一次全区核酸看看。,2
501,说的不好，没感动，只觉得尴尬！满分100，给1分都多了！,2
502,政府的公信力呢？党员的实事求是呢？,2
503,真是无语，当初上海为什么不让放开，本来要放开的，又给上面拉回去。把经济给搞死了，开放以来，经济最差的一年！,2
504,郑州扯了这么好几天，到底有多少病例？多少例无症状感染者数据统计出来没？,2
505,学了半年的行政救济法，遇到疫情防控都变成了一张废纸，就是不讲道理更不讲法律。 湖北抄作业会抄吧？,2
506,做高冒险、高利润性质的事情，对运气的要求比较高，不同于一般。这叫捞偏门。想捞偏门？先问问自己有没有这个面相。,2
507,第六周了，请问今年还让上班吗？,1
508,最新消息，俺居住这一栋居民楼里，俺楼上的那一户居民，俺楼下的那一户居民，都感染新冠病毒了。我难道会独善其身吗？我估计我也快了快了……唉！,2
509,因为对于我们即将要高考的比较重要，隔壁班过几节课就走几个人,2
510,这么冷的天气，外面除了咳嗽没有别的。,2
511,当所有人认为感冒一下是政治正确，然后那些阳性患者不戴口罩，觉得反正自己已经感染的，无所谓了。然后那些戴着口罩全副武装的人反而成了小丑，他当然知道这是大势所趋，但是没事为什么要生病呢，为什么所谓的感冒就变成了正常行为呢？,2
512,要不这样吧，重新开个省，把不想放开的都移送到那儿去生活。然后其他地方都回归yq前。我相信大部分人已经不想再这样下去了。,1
513,病毒又没消失，有人感染也是事实。为什么不能提？,2
