,text,label
625,不用各处扫码，随便堂食。回归正常的生活真的太舒服了！,0
626,楼下班发烧十几个了，瑟瑟发抖中。,2
627,现在大家都不戴口罩就令人担忧啊。,2
628,什么鬼怪病啊！我新冠康复已经快两周了，自己觉得恢复得差不多了，今天跳了刘耕宏40分钟，是我以前经常跳的操，跳完竟然心脏不舒服！,2
629,春晚2023今年春晚观众没有戴口罩阴霾散去，阳光终将到来。,0
630,可是真的很担心啊，自己无所谓，家里老人真的很担心，怕新一波。,2
631,新冠白肺如何预防和预警？能治愈？,1
632,我不再记录这些数据了，除了个别省份，目前已经几乎都无意义了。只要看看河北的曲线就应该明白了。所以国外到底感染了多少人，实际上要在统计数据上乘以n。你觉得n应该取几？,2
633,老同学在解封后就奔工厂忙订单去了，生病有什么好怕的，广东人只怕搞不到钱。等着瞧吧，越穷越落后的地区越愿意坚持清零，毕竟搞经济的难度可太大了，坚持封控多好啊，不用管招商GDP增速这些发展指标，还能通过盖方舱分猪肉。最后还是有钱的和有钱的玩，没钱的报团搞层层加码。,1
634,疫苗依然是最有效的武器，后面一旦放开，感染者会爆发性增长，随着时间推移可能迟早会被感染。群体免疫是虚幻的想象，病毒会一轮又一轮破坏T细胞，破坏大脑、心脏、肾脏、神经、血管，不过是能撑几次的区别。但疫苗只能降低重症与死亡率，对避免重复感染效果很差。最好的手段是不被感染。,1
635,我这后遗症整得我生不如死。,2
636,就是掩耳盗铃,2
637,去了一趟医院，感觉太难了，放开带来的冲击力。,2
638,小学生复课了，才算真的回归日常了！,1
639,最近身边戴口罩的人少了很多，我感觉我周围大部分人都阳过了。下了地铁进入办公区已经没人戴口罩了。,1
640,这就是中医中药带给新冠患者的价值一老病人爷爷，八十多岁，淋巴瘤化疗后，又感染新冠肺炎，而后卧床不起，饮食不进半个多月，打针输液状态越来越差。伴偶有咳嗽，疲倦乏力，周身酸痛，大便稀溏。予以人参败毒散合附子理中丸加藿香叶。五剂，今天反馈，已可以起床，可逐渐进食了。不得不说，结果破让人振奋！给中医中药点赞！,0
641,必须给江西抚州东乡点个赞，核酸检测是对的，毕竟春节期间，人口流动比较大，可惜.可惜，在放开的情况下，显的比较突出,0
642,还有半个月就回国了，希望广州疫情能赶快过去！,0
643,什么时候全区恢复堂食啊？,1
644,要是没钱的话，给生物医药企业定向收税吧。,1
645,清零派与共存派都基于自己的见识与立场有着各自的说辞和观点，你来我往不可开交。不如恺撒的归恺撒，上帝的归上帝，保留争议，包容异己，尊重彼此，管好自己。让时间和实践去检验真理。,1
646,哇！原来微博还知道呢。,1
647,这一条有调研的微博，经过对我周围人的调研，阳后一个月姨妈普遍推迟5-10天，我推迟了9天，这是否会对人类的生育产生进一步影响还待进一步研究。,1
648,疫情蔓延，何谈日常？,2
649,不满意这些人是正常的，反正现在他们已经不怎么让人相信了。,2
650,不是你压力大给谁看吧，说这个想让群众体谅自己自费做核酸？你干脆把转运时候的车票也收上。,2
651,祝咱们的粉丝没阳的都不阳，阳了的早日康复。,0
652,想问个问题，明天没有24小时核酸可以出去上班吗？今天小区没有统一让做核酸，核酸小屋说今天是特别人群做，不让我们做，现在核酸到期了，明天还得继续上班，咋办？,1
653,春节不好，四川省中部省是湿冷，过个毛。春节期间，韵达快递说大年28开始放假，正月初八才上班，期间没有快递。越穷地方放假越久，有些地级市，市区街道上饭店要正月十五以后才上班，服务意识差。春节期间多数人是无所事事，算计别人，请客，要别人给他送钱。,2
654,多数核酸检测企业净利增长翻倍，结合起来看，花纳税人压力挺大的，毕竟业务增长体量巨大，压力能不大嘛。至于小城小县小村小户小老百姓，能有啥压力呢？静默到春节的话，连年货压力都省了，多棒。,2
655,有很多(志愿者)们心理不平衡啦。,1
656,郑州繁荣稳定岁月静好社会和谐，1450境外势力抹黑郑州。,1
657,武汉救援医生亲自发声病人在门诊就去世了，尸体来不处理。这些都是真的这三年多还有人说是造谣说魔女小稀是造谣谁看过推特上武汉一个医院里，走廊里到处都是病人，人山人海，一个老太太推着自己轮椅上的老伴，跟录像人说：已经死了。还没来得及救治老头就在轮椅上去世了！天天他吗的境外势力我真他吗的服！,2
658,你倒是轻松了，其他城市呢？,2
659,今天去医院已经不要24小时核酸了，绿码就行，商场也是，还去吃了堂食，真的爽！希望不要反复，早日摘掉口罩！,0
660,期间和后疫情时代如何处理的问题。在不同防疫阶段，健康码的加码、赋码、转码、减码等问题反映了信息技术工具在疫情防控中的动态应用，也凸显出居民健康信息权的治理难题。,1
661,折腾吧，反正无儿无女的，没啥输不起。,2
662,第一次经历这么近的悲恸，冲击挺大的，自从最近封控放开后，新冠的确带走了好些人的生命。愿疫情早点结束吧，别再增加伤痛了。也愿在这疫情中失去的那些生命，能够在另一个世界不再有苦难。,1
663,一个时代结束了。“孤勇者”走进人群融化成这城市里最普通的烟火气那些鲜为人知的昼夜与黎明也将一并消失…,0
664,开启美好的12月，愿接下来一切顺利。,0
665,专家都把药禁现在给小卫生院搞好了。,1
666,那里能消失。,1
667,何不食肉糜？,2
668,广州放开本地一片叫好，石家庄放开了本地人乱骂市长,1
669,棒棒，现在才多长时间，等过几个月才是真实的，现在代表不了什么。,0
670,让放开的那些负责人，你们做放开的万全准备了吗？现在的什么情况待在家里看热闹的你们知道吗？何止医务系统崩溃，连火葬场系统都是崩溃的，这样的放开你们满意吗？不是120的错，确实不是，那请问应该是谁的错？我们欠，我们该，我们就该得这个病？,2
671,抗疫的财政支出很大，小县城里如果没有矿产资源的话，每次封控所承担的社会资源和医疗资源是非常沉重的，减少人们出门流动可以有效阻断疫情传播，但也会对工商业造成严重的打击，经济活动不活跃了，财政收入肯定会下降。,1
672,干嘛骂广州摆烂？我们只是恢复到海珠集中爆发前的生活而已呀！高风险区依然在封控，出入测温看绿码，恢复堂食，恢复上课，怎么就摆烂了？,0
673,多看一段时间，才能看得更加清楚。,1
674,抗疫压力，不管是什么人，什么团体，什么级别的城市都很大。因为在这场没有硝烟的战场上，每个地方每个人都是战士。疫霾更像幽灵一样无处不在，让每个人每个地方都紧绷心弦，哪个都毫无例外。,1
675,其实哪个城市都有赞成也有反对的，但这个世界不能这么继续人为的停摆下去，所以就到了该把选择权还给人民的时候了，害怕阳的人带好自己一家老小，继续居家隔离，再来个三年五年也没人管你！不怕的人，戴好口罩，做好防护，恢复正常生活，也要有会变成阳性患者的心理准备，就是这么简单！,1
676,希望疫情早点结束吧。,0
677,防疫爱好者们很失望吧。,1
678,人民不怕放开，只怕核酸检测被造假。,1
679,金钱有价，生命无价，给家人一份关爱，给老人一份保障,1
680,优化防控措施，树立抗疫自信。,0
681,解封后每天的数据反倒是越来越多了，这是什么情况？,2
682,明天打算上班去了，抗原家里只有几个，从有症状到今天11天了，应该转阴了吧？最近阳了很多，发现宝妈群里又是那一堆人，宣传给孩子吃了什么中成药，什么小柴胡颗粒，什么小儿复方啥啥啥大猛药，什么止咳的流鼻涕的甚至消炎的。我以前看到尽量科普，现在真的有心无力，爱咋吃吧，以前不知道循证的时候，自己也是那么吃，反正咱小时候也都这么吃过来了不是？科普只渡有缘人。,1
683,毒株站队了，你是哪种？,1
684,要不感冒乱跑也入刑啦。妨碍传染病防治罪啊。,2
685,这是个好现象！希望继续保持下去！如果一个月后还是这样！那说明广州给我们开了个好头！,0
686,我中国人的血性，如今什么都觉得国外的好的人，你真是祖国的耻辱，尤其觉得西医比中医强的，你就是中国的耻辱。,2
687,是张珊珊公司的没卖完货,2
688,受影响，现在看电视剧剧里的人回了家，不洗手直接拿水杯喝水或者直接坐下吃饭，我真的会难受，回家先换衣服洗手啊。,1
689,三年的防疫经验，结果是无数的老人死去，救命物品疯狂抬价，药品买不到，医疗挤兑，各式各样的黄牛，偷盗快递药品。,2
